date,user_id,department_id,shift,category,severity,text,actions,date_resolved,status
4/27/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,Med,"Today I spoke with the staff at Grand Events and the women who hang the clothes. I shared with them the guidelines and instructions we need to follow when inspecting the clothing, gave them some examples, and helped them with their questions throughout the day. Tomorrow I’ll have another meeting with the entire team to hear their perspectives and gather information that will be useful to us. ",[],5/1/2026,Resolved
4/10/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Koko let us know she would be late less than 10 minutes before her start time. She said she was at an appointment that she never notified us about,[],4/14/2026,Resolved
3/18/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Housekeeping / Standards,Med,Jonni needs a report on if Fedex comes to pick the pallet of cardboard boxes up tonight or not.,[],3/22/2026,Resolved
2/23/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Meeting with Lizbeth,[],2/27/2026,Resolved
8/17/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,High,"While I was doing the detailing, I noticed that my hot seal is having difficulty sticking the barcodes to the tags and on shirt laundry. I hadn’t noticed this until today. When I apply the barcode, as soon as the piston lifts, the barcode does not stick to the tag—it sticks to the Teflon instead. I have to apply it twice for it to properly stay on the garment.

I’m not sure if this could be causing garments to come out without barcodes, since I have been making sure to apply them properly.",[],8/21/2026,Resolved
3/25/2026,38415b1a-3ed4-42ac-8fce-62f64525cdd7,c69e905b-76c4-435c-b456-94ea24a77db7,-,Staffing / Attendance,Low,Isabel has 2 paycom forms to sign ,[],3/29/2026,Resolved
3/27/2026,3ef94c1d-6d70-4722-a667-33b08990b381,b6576035-2f2b-4f2f-82fa-bd7a057a608a,-,Process Deviation,Med,Kiosk conveyor cleaning for LQA and NP were not marked as completed in Invenasset. Need to follow up with Zar and Sara to make sure these were completed and that they remember to mark off in Invenasset,[],3/31/2026,Resolved
2/23/2026,3ef94c1d-6d70-4722-a667-33b08990b381,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Equipment / Maintenance,Med,Middle machine still is not reaching the optimal heating tempurture,[],2/27/2026,Resolved
7/20/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,"The technician came to repair the Assembly gate. He said everything was working properly. The only issue he found was that, for some reason, the sensors had become misaligned—one of them was pointing toward the floor. That was why the gate would not close.

He adjusted and tightened the sensor mounts to secure them in place.

He recommended installing a small cover or box to help prevent the sensors from getting knocked out of alignment again.

He also explained that if this happens again, we should press and hold the down button for 10–15 seconds, and the gate should close even if the sensor is blocked.",[],7/24/2026,Resolved
7/17/2026,3ef94c1d-6d70-4722-a667-33b08990b381,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,High,Assembly garage door is broken and won't go down. Had to manually close. Called Cressy and they will be by Monday to take a look. messaged all leads and managers to notify departments about not using the door,[],7/21/2026,Resolved
6/29/2026,e9867431-9297-44d0-9f67-8e8b158aa847,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,"Let Dylan know last week first stall in women's restroom, toilet and water pipe is leaking. Asked Dylan to followup with Will for repair ",[],7/3/2026,Resolved
3/8/2026,3ef94c1d-6d70-4722-a667-33b08990b381,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,DC #1 is leaking steam from the silver Check valve on top,[],3/12/2026,Resolved
4/30/2026,3ef94c1d-6d70-4722-a667-33b08990b381,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Staffing / Attendance,Med,Brenda called out last night due to her child being sick,[],5/4/2026,Resolved
4/3/2026,37f3118a-7132-47da-a008-c5b2976e1bff,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Staffing / Attendance,Low,Raquel Called out ,[],4/7/2026,Resolved
4/2/2026,37f3118a-7132-47da-a008-c5b2976e1bff,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Staffing / Attendance,Low,Juana Called out,[],4/6/2026,Resolved
5/22/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Volume / Forecasting,High,Had several next day orders from the store that I needed to wait for and finish so they could br ready by Saturday morning for the drivers,[],5/26/2026,Resolved
3/27/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Customer / Account Impact,Med,No CSR present but Yanwen still working and helping pin customers,[],3/31/2026,Resolved
3/9/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Process Deviation,Med,Indy Order did not arrive and tracking says it is in Las Vegas in route to Salt Lake City,[],3/13/2026,Resolved
2/25/2026,3ef94c1d-6d70-4722-a667-33b08990b381,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Equipment / Maintenance,Med,Railex order was the wrong size,[],3/1/2026,Resolved
4/2/2026,37f3118a-7132-47da-a008-c5b2976e1bff,e53222f3-8a1c-470e-b15f-638ffba75785,-,Staffing / Attendance,Low,Lupita called out,[],4/6/2026,Resolved
6/17/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,High,Jimmy called out of WB,[],6/22/2026,Resolved
4/1/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Equipment / Maintenance,Med,Dryer 24 is having error 20:1 O.H. Drum Motor. Drum is getting very hot and the ignition reset is not triggering,[],4/6/2026,Resolved
3/26/2026,37f3118a-7132-47da-a008-c5b2976e1bff,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Training & Skill Development,High," We process items in a wash and fold that were dry clean, we are going back to training for Jimmy, in fabrics, and our wash and fold sop, Omar will be adding a few days with Jimmy to help him recognize delicate fabrics and re-traing our process. ",[],3/31/2026,Resolved
3/20/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Customer / Account Impact,Med,Customer came in to pick up order but it was with the driver out for delivery,[],3/25/2026,Resolved
7/27/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Yuritzy Called out ,[],8/1/2026,Resolved
7/15/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Erika decided to take today and tomorrow off due to a foot injury she sustained at home,[],7/20/2026,Resolved
6/11/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,koko off today,[],6/16/2026,Resolved
4/29/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,High,Marcela No called No show,[],5/4/2026,Resolved
2/26/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Koko No Call No Show,[],3/3/2026,Resolved
4/15/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,Med,"I noticed that the cameras can’t be calibrated. I realized this when Karla asked me for help fixing her camera and it wouldn’t calibrate. Then I noticed mine wasn’t working either, so I checked Doris’s and it seems it might be an issue with Smrt.",[],4/20/2026,Resolved
6/18/2026,3ef94c1d-6d70-4722-a667-33b08990b381,b6576035-2f2b-4f2f-82fa-bd7a057a608a,-,Process Deviation,High,Hotel same day orders not detailed or given to production until 1:30pm ,[],6/23/2026,Resolved
3/20/2026,3ef94c1d-6d70-4722-a667-33b08990b381,b6576035-2f2b-4f2f-82fa-bd7a057a608a,-,Training & Skill Development,Med,Sara didn't know how to look up kiosk bags,[],3/25/2026,Resolved
8/12/2026,37f3118a-7132-47da-a008-c5b2976e1bff,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Staffing / Attendance,High,Maricarmen call out sick ,[],8/17/2026,Resolved
3/26/2026,37f3118a-7132-47da-a008-c5b2976e1bff,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Equipment / Maintenance,Med,Contacted union we need to empty the water separator at night and we have to check first thing in the morning to see if any solvent dropped from tank number two and start by checking a possible leak,[],3/31/2026,Resolved
7/9/2026,3ef94c1d-6d70-4722-a667-33b08990b381,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,High,Double buck went down. New part is ordered but may not be able to fix until next week,[],7/14/2026,Resolved
6/24/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,I was waiting for Justin to change the WB door but he doesn't show up ,[],6/29/2026,Resolved
3/27/2026,3ef94c1d-6d70-4722-a667-33b08990b381,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,"Austin came and fixed all 3 dryers, however the burner did not yet come in and he also found a belt begining to tear on dryer 3",[],4/1/2026,Resolved
3/21/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,boiler number 1,[],3/26/2026,Resolved
3/4/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,High,Washer number 2 still making noise.,[],3/9/2026,Resolved
6/29/2026,37f3118a-7132-47da-a008-c5b2976e1bff,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Staffing / Attendance,High,Maricarmen call out sick ,[],7/4/2026,Resolved
7/1/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Training & Skill Development,Low,Train Brandon on how to blackout dates on Paycom,[],7/6/2026,Resolved
5/21/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Volume / Forecasting,High,Had to hang Opera that was going out next day. Loads were late in the day and didn't have anyone else at the time to delegate to,[],5/26/2026,Resolved
3/18/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Staffing / Attendance,Low,I had a meeting with martina and jimmy,[],3/23/2026,Resolved
3/4/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Invenasset,Low,Unable to add URL's from Excel sheet Cleaner supply sent me,[],3/9/2026,Resolved
2/27/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Invenasset,Low,Getting URL's from Cleaner Supply ,[],3/4/2026,Resolved
4/26/2026,201912ce-f2b9-445a-8112-9f63229cd484,eaa37ea2-ea7c-4e05-84b4-0551747ce3ce,-,Equipment / Maintenance,Med,The garments were falling off as they came out onto the arm; I adjusted the sensor to try to align it.,[],5/1/2026,Resolved
5/7/2026,37f3118a-7132-47da-a008-c5b2976e1bff,fea79e67-d025-4511-9fa3-4b88f68ffa55,-,Staffing / Attendance,Med,Nelly L called in sick,[],5/12/2026,Resolved
5/7/2026,37f3118a-7132-47da-a008-c5b2976e1bff,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Training & Skill Development,Low,"SOP for the PFF needs updating, if we are using the PFF for wet to dry the garment must pass through the PFF 2x.  1st time low heat, 2x high heat if garment construction can withstand.  Dylan Chin please notate for our meeting on Monday, Thanks!",[],5/12/2026,Resolved
7/27/2026,37f3118a-7132-47da-a008-c5b2976e1bff,e53222f3-8a1c-470e-b15f-638ffba75785,-,Staffing / Attendance,Med,Lupita called out,[],8/1/2026,Resolved
5/7/2026,37f3118a-7132-47da-a008-c5b2976e1bff,e53222f3-8a1c-470e-b15f-638ffba75785,-,Process Deviation,Med,"Wet cleaned garments hanging in the boiler room.  Wet garments were not pretreated in a dryer for 3 min or run throught he PFF.  The to activate the wet cleaning degerant there must be heat (PFF/Dryer).  Wet deck needs training & these items should go to Post DC and they should verify the SOP are getting followed.  Let's discuss on Monday.  Dylan Chin please note this for our meeting, thanks!",[],5/12/2026,Resolved
4/1/2026,3ef94c1d-6d70-4722-a667-33b08990b381,e53222f3-8a1c-470e-b15f-638ffba75785,-,Staffing / Attendance,Med,Lupita left early as she is still not feeling good,[],4/6/2026,Resolved
6/30/2026,37f3118a-7132-47da-a008-c5b2976e1bff,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Med,Jimmy called out of WB,[],7/6/2026,Resolved
3/18/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Equipment / Maintenance,Med,Card Kiosk still freezing.,[],3/24/2026,Resolved
3/3/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,SMRT ,Low,Noemi Jaco doesnt have washbox discount,[],3/9/2026,Resolved
8/11/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,High,Liliana took the day off due to illness. ,[],8/17/2026,Resolved
7/21/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Process Deviation,Low,Josefina had to leave at 8:43 p.m. because of a family issue. ,[],7/27/2026,Resolved
5/16/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Liz 15 minutes late with no notice,[],5/22/2026,Resolved
3/18/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Program 5 test,[],3/24/2026,Resolved
5/27/2026,201912ce-f2b9-445a-8112-9f63229cd484,30642f55-bf46-490f-a9f9-806424c44a31,-,Process Deviation,High,"Serafin approached me to let me know that there were 2 rush orders due for today, but when we found the pieces, they did not have the special tags attached to the garments. the astra hotel staff",[],6/2/2026,Resolved
8/11/2026,37f3118a-7132-47da-a008-c5b2976e1bff,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Staffing / Attendance,High,Maricarmen call out sick ,[],8/17/2026,Resolved
7/12/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,High,"The Grand Events team informed me that one of the belts on the Chicago machine's roller broke. As a result, there may be issues using the machine tomorrow until it is repaired.",[],7/18/2026,Resolved
7/1/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,"The roller on the tablecloth ironing machine keeps getting stuck, making it difficult for the Grand Events team to iron the tablecloths because the machine keeps jamming.",[],7/7/2026,Resolved
7/21/2026,3ef94c1d-6d70-4722-a667-33b08990b381,9c151ba5-2bb4-466c-85ad-8e6bb90f05ea,-,Staffing / Attendance,High,Juana out for the week due to injury sustained at home. Maricarmen will cover in sheets with Luis for the week,[],7/27/2026,Resolved
3/20/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Process Deviation,Med,Alex had an open sprite can on the postspotting rolling cart,[],3/26/2026,Resolved
4/15/2026,37f3118a-7132-47da-a008-c5b2976e1bff,b386013a-4b9d-4f8b-8b8c-1b59d1442695 ,-,Staffing / Attendance,Low,Zaydi called out ,[],4/21/2026,Resolved
2/18/2026,3ef94c1d-6d70-4722-a667-33b08990b381,38c2d13e-a2f2-40c9-ad6c-b8260cc2ec5a,-,Training & Skill Development,Med,Wet items awaiting to go into the PFF were drying before making it through,[],2/24/2026,Resolved
3/31/2026,3ef94c1d-6d70-4722-a667-33b08990b381,e53222f3-8a1c-470e-b15f-638ffba75785,-,Staffing / Attendance,Med,Lupita called out,[],4/6/2026,Resolved
4/15/2026,3ef94c1d-6d70-4722-a667-33b08990b381,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Training & Skill Development,Med,Martina could not connect to the internet on the computer. When I went over she was trying to join the Washbox Guest account. I let her know that the laptop should always be connected to the Washbox Private account and the password is saved to the computer and can join automatically. I then asked Sean if there was any SOP for what Wifi to use and if the Washbox staff wifi was written down anywhere for them to use as a backup on the computer if the Private goes offline. He said there wasn't but it defintely is something he can add.,[],4/22/2026,Resolved
4/2/2026,37f3118a-7132-47da-a008-c5b2976e1bff,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Equipment / Maintenance,Low,"Jacob came to fix the dryer, their was a loose harness, but he still requested a motor for the dryer just in case, he mentioned the warranty on the dryers are expiered and moving forward all parts will have a cost except for this last time.",[],4/9/2026,Resolved
3/26/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,Staffing / Attendance,Med,"I worked with Martina on the SOP for folding blankets, making sure to inspect them carefully for stains and wrinkles. If there are any stains, she should go to Marisela to verify whether they can be treated further.",[],4/2/2026,Resolved
3/2/2026,201912ce-f2b9-445a-8112-9f63229cd484,26d76d5a-952d-43ad-9bae-ab02ef0bee50,-,SMRT ,Med,Orders incorrectly created in SMRT.,[],3/9/2026,Resolved
8/10/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,High,"Liz didn't show up for work. I spoke with her about why she hadn't come in, but it turns out she sent a message to an unknown number, which caused some confusion. She wanted to come in, but it was no longer possible for her to do so.",[],8/17/2026,Resolved
7/27/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Liz called out,[],8/3/2026,Resolved
6/16/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Maria Called out,[],6/23/2026,Resolved
5/12/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Maria Cabrera Call out ,[],5/19/2026,Resolved
3/26/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,Low,"Brandon and I had a meeting, and we determined that it will be important for me to work the night shift with the Armoire team one day per week for a few weeks. I will start next Thursday in order to help Carlos with decision-making, staffing and hours. I will begin at 5 PM and stay until the end of the shift starting next Thursday.",[],4/2/2026,Resolved
8/24/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,High,"I noticed that the piston on the hot seal next to the entrance is already worn out. Could you please help  check it
",[],8/31/2026,Resolved
5/15/2026,201912ce-f2b9-445a-8112-9f63229cd484,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,High,"While doing the final closing, I noticed that a jacket was ready to be assembled, but I saw a note in the system stating that it required Water Repel treatment. When I contacted the spotters, they told me it was not placed on the special treatment hook.",[],5/22/2026,Resolved
2/18/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Customer / Account Impact,Med,W&F for a delivery account racked to NP lockers for a month without being moved,[],2/25/2026,Resolved
2/20/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Staffing / Attendance,Low,I left a special order the customer request No starch.,[],2/27/2026,Resolved
7/27/2026,3ef94c1d-6d70-4722-a667-33b08990b381,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Low,Omar and I put up the new canopy outside. Would we be able to get the landlords approval to possibly bolt it down to prevent theft in the future?,[],8/3/2026,Resolved
3/4/2026,3ef94c1d-6d70-4722-a667-33b08990b381,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,Ordering part for Washer 2,[],3/11/2026,Resolved
8/10/2026,201912ce-f2b9-445a-8112-9f63229cd484,9f94c322-9196-4524-b4c9-90aaa19cc883,-,Staffing / Attendance,High,Graciela doesnt feel great she left early,[],8/17/2026,Resolved
4/1/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,SMRT ,Med,Added PPOH to the dashboard for inspection and Mark-in. Need to check tomorrow to see how the data looks,[],4/8/2026,Resolved
8/10/2026,37f3118a-7132-47da-a008-c5b2976e1bff,fea79e67-d025-4511-9fa3-4b88f68ffa55,-,Staffing / Attendance,High,Nelly left early due to personal reasons ,[],8/17/2026,Resolved
3/24/2026,3ef94c1d-6d70-4722-a667-33b08990b381,b94e57de-fd38-4a89-b832-c7d0af7a9acb,-,Customer / Account Impact,Med,Helped customer Annie McGrath in the front. They were surprised at the cost of the 58c22525-e091-4d3d-8470-311ea75fa7a2s for their curtains and how she never recieved a quote for them. $90 to hem 3 curtain panels. They may be reaching out to discuss further. ,[],3/31/2026,Resolved
3/30/2026,3ef94c1d-6d70-4722-a667-33b08990b381,e53222f3-8a1c-470e-b15f-638ffba75785,-,Staffing / Attendance,Low,Lupita called out,[],4/6/2026,Resolved
5/14/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Liliana Called out,[],5/22/2026,Resolved
2/19/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Equipment / Maintenance,Low,Meeting with the Armoire team.,[],2/27/2026,Resolved
3/17/2026,3ef94c1d-6d70-4722-a667-33b08990b381,c69e905b-76c4-435c-b456-94ea24a77db7,-,Quality Control,Med,New spot tags still not sitting low enough on the hanger,[],3/25/2026,Resolved
2/19/2026,201912ce-f2b9-445a-8112-9f63229cd484,c69e905b-76c4-435c-b456-94ea24a77db7,-,Staffing / Attendance,Med,meeting with the Assembly team,[],2/27/2026,Resolved
5/24/2026,201912ce-f2b9-445a-8112-9f63229cd484,d334c2c1-d181-4c63-b481-07b69f89f4ea,-,Staffing / Attendance,Med,lizbeth called out,[],6/1/2026,Resolved
5/2/2026,201912ce-f2b9-445a-8112-9f63229cd484,d334c2c1-d181-4c63-b481-07b69f89f4ea,-,Training & Skill Development,Low,"Along with the casino SOP, I started training Elena, who is the new team member for casino.",[],5/10/2026,Resolved
6/30/2026,37f3118a-7132-47da-a008-c5b2976e1bff,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Equipment / Maintenance,Low,Please Contact Union for the dc machine 2 to get a replacement part.,[],7/8/2026,Resolved
4/1/2026,3ef94c1d-6d70-4722-a667-33b08990b381,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Customer / Account Impact,Med,Approved sweater for customer Connie/Ron/Steven Ballmer damaged during cleaning. Several beads broke while the sweater was dry cleaned on the delicate cycle while net bagged. Need to reach out to customer to inform them. I left on Sean's desk and left a SMRT message for him and Jonni,[],4/9/2026,Resolved
2/19/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Staffing / Attendance,Low,"I left a special order that the customer sent wet, along with a tie that stained two white garments.",[],2/27/2026,Resolved
6/8/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,"While folding shirts, I noticed that the machine was malfunctioning frequently. It would get stuck and was not properly grabbing the shirt collars. This machine had been repaired previously by Kenny, but today I noticed that the issue has returned.",[],6/16/2026,Resolved
3/17/2026,3ef94c1d-6d70-4722-a667-33b08990b381,061c940a-3dba-4654-98cc-1a83be88cc46,-,Process Deviation,Med,Grace Bostock blouse had ripped Pink tags but no Alts marked in system,[],3/25/2026,Resolved
4/5/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Housekeeping / Standards,Low,"Need to color match the leftover paint we have and get an extra quart, so we can throw out the big container that is starting to smell. However Ace does not sell BEHR brand paint and could not color match. Will have to take to a home depot or another paint store",[],4/13/2026,Resolved
3/18/2026,201912ce-f2b9-445a-8112-9f63229cd484,a73dfbe3-1e93-4c2e-8a5d-0a9375d6c8b7,-,Training & Skill Development,Low,I conducted a folding test for Martina.,[],3/26/2026,Resolved
5/6/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,Med,"Today I met with Elena, the new coworker at Armoire, I wen't over the account and the things we do in the afternoon, we will train with her this week and we will seat down with her next week.",[],5/15/2026,Resolved
5/24/2026,201912ce-f2b9-445a-8112-9f63229cd484,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,High,"While I was finishing casino, Karla came up to me to ask about the hotel orders and whether they were going to be rushed for tomorrow. I told her yes. She mentioned that in the system she saw around 15 rush orders for Monday and did not know where the clothes were. I had to search for them in the rush bin so we could process them, so I took the initiative to wash everything in the bin.",[],6/2/2026,Resolved
5/6/2026,3ef94c1d-6d70-4722-a667-33b08990b381,58c22525-e091-4d3d-8470-311ea75fa7a2,-,Process Deviation,Med,Was looking for date specific orders on the Alt rail when I noticed a lot of the dates were mixed together and not ordered correctly. Items due for next week were in front of orders due for this week. brought to Sean's attention to see if Liz and Sara can reorganize so the tickets are in the correct order.,[],5/15/2026,Resolved
8/23/2026,201912ce-f2b9-445a-8112-9f63229cd484,d334c2c1-d181-4c63-b481-07b69f89f4ea,-,Staffing / Attendance,Med,Juan called out he sent me message at 07:20 am that he doesn't feel great his shift start at 8:30 am ,[],9/1/2026,Resolved
2/18/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,f3499f5a-92a0-4d9c-b532-68fa1301ed26,-,Staffing / Attendance,Low,I have left two special ordes: one required nostarch and the other special pressing.,[],2/27/2026,Resolved
6/29/2026,e9867431-9297-44d0-9f67-8e8b158aa847,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Low,Asked Dylan to look for extra Epson printer to install at pant station to print info tags for things that have black clips. If we don't have an extra I asked Dylan to check with Will about ordering one for install ,[],7/8/2026,Resolved
5/2/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Med,the DC machine #2 is leaking water from de valve.,[],5/11/2026,Resolved
5/2/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,High,"Boiler #1 was on, and after 10 minutes it shut off. I sent photos of the error messages it was showing to Will.",[],5/11/2026,Resolved
3/17/2026,201912ce-f2b9-445a-8112-9f63229cd484,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Low,Kenny did not finished installing the water guns at the stations.,[],3/26/2026,Resolved
3/17/2026,3ef94c1d-6d70-4722-a667-33b08990b381,159bc2b7-001d-45d6-86e9-14819d337550,-,Equipment / Maintenance,Low,Kenny is replaceing 2 water gun stations,[],3/26/2026,Resolved
